"product_id","product_name","category","cost_price","sale_price","brand","description","image_url","transaction_date","customer_type","country","discount_band","units_sold","revenue","total_cost","month","year","month-2","discount_band-2","discount","discount_revenue"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2022-01-04","Government","Germany"," Medium ",8,"1592.00","720.00","April","2022","April","medium",8,"1464.6400000000000000000000"
"AR1200","Arctis 7P+","Wireless Gaming Headset","104.00","149.00","SteelSeries","A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.","https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png","2022-01-04","Creator","France"," Medium ",1,"149.00","104.00","April","2022","April","medium",8,"137.0800000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2022-01-04","Small Business","Germany"," Medium ",9,"2061.00","1440.00","April","2022","April","medium",8,"1896.1200000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2022-01-04","Government","Canada"," Medium ",8,"1832.00","1280.00","April","2022","April","medium",8,"1685.4400000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2022-01-04","Government","United States of America"," Medium ",22,"4378.00","1980.00","April","2022","April","medium",8,"4027.7600000000000000000000"
"AR1200","Arctis 7P+","Wireless Gaming Headset","104.00","149.00","SteelSeries","A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.","https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png","2022-01-04","Creator","Mexico"," Medium ",12,"1788.00","1248.00","April","2022","April","medium",8,"1644.9600000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-04","Education","Germany"," Medium ",24,"4056.00","2832.00","April","2022","April","medium",8,"3731.5200000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2022-01-04","Government","France"," Medium ",13,"2587.00","1170.00","April","2022","April","medium",8,"2380.0400000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2022-01-04","Small Business","Mexico"," Medium ",7,"1603.00","1120.00","April","2022","April","medium",8,"1474.7600000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-04","Government","Canada"," Medium ",11,"1859.00","1298.00","April","2022","April","medium",8,"1710.2800000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2023-01-04","Education","Mexico"," Medium ",26,"5174.00","2340.00","April","2023","April","medium",8,"4760.0800000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2023-01-04","Government","United States of America"," Medium ",14,"1946.00","1358.00","April","2023","April","medium",8,"1790.3200000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-04","Government","France"," Medium ",24,"4056.00","2832.00","April","2022","April","medium",8,"3731.5200000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-04","Government","Germany"," Medium ",1,"169.00","118.00","April","2022","April","medium",8,"155.4800000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2022-01-04","Enterprise","Germany"," Medium ",24,"4776.00","4176.00","April","2022","April","medium",8,"4393.9200000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2022-01-04","Small Business","Canada"," Medium ",13,"1807.00","1261.00","April","2022","April","medium",8,"1662.4400000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-04","Education","United States of America"," Medium ",37,"6253.00","4366.00","April","2023","April","medium",8,"5752.7600000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2022-01-08","Enterprise","Germany"," Medium ",27,"5373.00","4698.00","August","2022","August","medium",8,"4943.1600000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-08","Government","Canada"," Medium ",17,"2873.00","2006.00","August","2022","August","medium",8,"2643.1600000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-08","Government","France"," Medium ",18,"3042.00","2124.00","August","2022","August","medium",8,"2798.6400000000000000000000"
